onset	duration	trial_type	file
260.74763492063494	5.310365079365058	ITI	Rien
266.058	0.5009523809523809	animal	nvoc12
266.55895238095235	4.194047619047613	ITI	Rien
270.753	0.5008616780045352	animal	nvoc11
271.2538616780045	4.831138321995459	ITI	Rien
276.085	0.5008616780045352	animal	nvoc10
276.5858616780045	6.822138321995501	ITI	Rien
283.408	0.5006349206349207	artificial	nvoc61
283.90863492063494	4.433365079365048	ITI	Rien
288.342	0.5017913832199546	emotional	46_surprise
288.8437913832199	4.3522086167800875	ITI	Rien
293.196	0.5003628117913832	artificial	nvoc60
293.6963628117914	6.265637188208579	ITI	Rien
299.962	0.5000453514739229	environmental	nvoc34
300.46204535147393	4.433954648526103	ITI	Rien
304.896	0.5006349206349207	animal	nvoc9
305.39663492063494	4.353365079365064	ITI	Rien
309.75	0.5043764172335601	emotional	10_sadness
310.2543764172336	4.50962358276645	ITI	Rien
314.764	0.5003628117913832	animal	nvoc8
315.2643628117914	4.832637188208587	ITI	Rien
320.097	0.5043764172335601	emotional	10_happiness
320.60137641723355	4.270623582766474	ITI	Rien
324.872	0.5	non_speech	voc62
325.372	4.353999999999985	ITI	Rien
329.726	0.5009070294784579	animal	nvoc7
330.22690702947847	4.6730929705215205	ITI	Rien
334.9	0.5000907029478459	environmental	nvoc33
335.4000907029478	4.274909297052188	ITI	Rien
339.675	0.5008616780045352	artificial	nvoc59
340.17586167800454	4.2741383219954425	ITI	Rien
344.45	0.5	non_speech	voc61
344.95	4.593000000000018	ITI	Rien
349.543	0.5	non_speech	voc60
350.043	4.3559999999999945	ITI	Rien
354.399	0.5004081632653061	animal	nvoc6
354.8994081632653	4.592591836734711	ITI	Rien
359.492	0.5	emotional	10_fear
359.992	4.274999999999977	ITI	Rien
364.267	0.5	speech	voc15
364.767	4.752999999999986	ITI	Rien
369.52	0.5	non_speech	voc59
370.02	4.434000000000026	ITI	Rien
374.454	0.5	artificial	nvoc57
374.954	4.433999999999969	ITI	Rien
379.388	0.5	speech	voc14
379.888	4.673000000000002	ITI	Rien
384.561	0.5005895691609977	environmental	nvoc32
385.06158956916096	4.3554104308389965	ITI	Rien
389.417	0.5002721088435375	animal	nvoc5
389.9172721088435	4.671727891156488	ITI	Rien
394.589	0.5009523809523809	environmental	nvoc31
395.08995238095235	4.195047619047646	ITI	Rien
399.285	0.5	non_speech	voc58
399.785	4.991999999999962	ITI	Rien
404.777	0.5	emotional	10_disgust
405.277	4.7520000000000095	ITI	Rien
410.029	0.5043764172335601	emotional	10_anger
410.53337641723357	5.066623582766466	ITI	Rien
415.6	0.5	non_speech	voc57
416.1	4.513999999999953	ITI	Rien
420.614	0.5000453514739229	animal	nvoc4
421.1140453514739	4.354954648526095	ITI	Rien
425.469	0.5	non_speech	voc56
425.969	5.071000000000026	ITI	Rien
431.04	0.5000453514739229	artificial	nvoc55
431.54004535147396	4.353954648526062	ITI	Rien
435.894	0.5009523809523809	environmental	nvoc30
436.39495238095236	5.6280476190476385	ITI	Rien
442.023	0.5	emotional	8_sadness
442.523	4.1959999999999695	ITI	Rien
446.719	0.5	non_speech	voc55
447.219	4.274000000000001	ITI	Rien
451.493	0.5009070294784579	environmental	nvoc29
451.99390702947846	4.433092970521568	ITI	Rien
456.427	0.5	emotional	8_happiness
456.927	4.275999999999954	ITI	Rien
461.203	0.5	speech	voc13
461.703	4.753000000000043	ITI	Rien
466.456	0.5009523809523809	artificial	nvoc54
466.9569523809524	4.672047619047621	ITI	Rien
471.629	0.5	emotional	8_disgust
472.129	4.673000000000002	ITI	Rien
476.802	0.5043764172335601	emotional	8_anger
477.3063764172336	4.6686235827664415	ITI	Rien
481.975	0.5005442176870748	animal	nvoc3
482.4755442176871	5.229455782312886	ITI	Rien
487.705	0.5008616780045352	environmental	nvoc28
488.2058616780045	4.4341383219954675	ITI	Rien
492.64	0.5	speech	voc12
493.14	4.355000000000018	ITI	Rien
497.495	0.5000453514739229	animal	nvoc2
497.99504535147395	4.592954648526095	ITI	Rien
502.588	0.5005442176870748	artificial	nvoc53
503.0885442176871	4.35345578231291	ITI	Rien
507.442	0.5	non_speech	voc54
507.942	4.434999999999945	ITI	Rien
512.377	0.5	non_speech	voc53
512.877	4.435000000000059	ITI	Rien
517.312	0.5	speech	voc11
517.812	4.513000000000034	ITI	Rien
522.325	0.5003174603174603	animal	nvoc1
522.8253174603175	4.991682539682501	ITI	Rien
527.817	0.5005442176870748	artificial	nvoc52
528.3175442176871	4.354455782312943	ITI	Rien
532.672	0.5	emotional	2_sadness
533.172	4.592999999999961	ITI	Rien
537.765	0.5008616780045352	environmental	nvoc27
538.2658616780045	5.468138321995516	ITI	Rien
543.734	0.5006349206349207	environmental	nvoc26
544.2346349206349	4.911365079365	ITI	Rien
549.146	0.5	animal	horned_owl_mike_koenig
549.646	4.434000000000083	ITI	Rien
554.08	0.5009070294784579	artificial	nvoc51
554.5809070294785	4.433092970521511	ITI	Rien
559.014	0.5	speech	voc10
559.514	5.629000000000019	ITI	Rien
565.143	0.5	speech	voc9
565.643	4.355000000000018	ITI	Rien
569.998	0.5	non_speech	voc52
570.498	4.433999999999969	ITI	Rien
574.932	0.5	non_speech	voc51
575.432	4.434999999999945	ITI	Rien
579.867	0.5006349206349207	artificial	nvoc50
580.3676349206348	4.27436507936517	ITI	Rien
584.642	0.5	non_speech	voc50
585.142	4.433999999999969	ITI	Rien
589.576	0.5	speech	voc8
590.076	4.592999999999961	ITI	Rien
594.669	0.5002721088435375	artificial	nvoc49
595.1692721088435	4.355727891156457	ITI	Rien
599.525	0.5	non_speech	voc49
600.025	5.149999999999977	ITI	Rien
605.175	0.5	artificial	nvoc47
605.675	4.354000000000042	ITI	Rien
610.029	0.5	animal	frog_croaking
610.529	4.435000000000059	ITI	Rien
614.964	0.5000453514739229	environmental	nvoc25
615.4640453514739	5.946954648525966	ITI	Rien
621.411	0.5	emotional	2_happiness
621.911	4.593000000000075	ITI	Rien
626.504	0.5005895691609977	speech	voc7
627.004589569161	4.592410430838963	ITI	Rien
631.597	0.5	non_speech	voc48
632.097	4.594000000000051	ITI	Rien
636.691	0.5009523809523809	environmental	nvoc24
637.1919523809524	5.150047619047573	ITI	Rien
642.342	0.5007256235827664	artificial	nvoc46
642.8427256235827	4.194274376417283	ITI	Rien
647.037	0.5006349206349207	non_speech	voc6
647.5376349206349	4.991365079365041	ITI	Rien
652.529	0.5	emotional	2_fear
653.029	4.274999999999977	ITI	Rien
657.304	0.5009977324263039	artificial	nvoc45
657.8049977324263	4.274002267573674	ITI	Rien
662.079	0.5	non_speech	voc47
662.579	4.355000000000018	ITI	Rien
666.934	0.5	animal	chicken
667.434	4.434000000000083	ITI	Rien
671.868	0.5008616780045352	speech	voc5
672.3688616780046	4.911138321995386	ITI	Rien
677.28	0.5000907029478459	speech	voc4
677.7800907029479	4.672909297052156	ITI	Rien
682.453	0.5043764172335601	animal	cat
682.9573764172335	4.50962358276645	ITI	Rien
687.467	0.5043764172335601	animal	hyena
687.9713764172335	4.6686235827664415	ITI	Rien
692.64	0.5	artificial	nvoc44
693.14	5.469000000000051	ITI	Rien
698.609	0.5008163265306123	environmental	nvoc23
699.1098163265307	4.911183673469308	ITI	Rien
704.021	0.5006802721088436	environmental	nvoc22
704.5216802721088	7.696319727891159	ITI	Rien
712.218	0.5007709750566893	speech	voc3
712.7187709750566	4.1952290249433375	ITI	Rien
716.914	0.5	environmental	nvoc21
717.414	4.753000000000043	ITI	Rien
722.167	0.5043764172335601	emotional	2_disgust
722.6713764172335	4.429623582766409	ITI	Rien
727.101	0.5009070294784579	speech	voc2
727.6019070294784	4.513092970521552	ITI	Rien
732.115	0.5	emotional	2_anger
732.615	4.912000000000035	ITI	Rien
737.527	0.5007256235827664	environmental	nvoc20
738.0277256235828	4.27427437641721	ITI	Rien
742.302	0.5005442176870748	artificial	nvoc43
742.8025442176871	4.513455782312935	ITI	Rien
747.316	0.5000453514739229	environmental	nvoc19
747.8160453514739	4.194954648526013	ITI	Rien
